sales,transactions,neg
1780.33,7,1
428.41,20,1
434.17,19,1
215.77,6,1
859.53,22,1
1587.67,5,1
237.45,7,1
1603.76,6,1
595.2,20,1
227.58,20,1
876.0,22,1
2221.67,3,1
1368.08,12,1
150.92,14,1
388.43,7,1
504.7,12,1
356.4,5,1
453.35,21,1
704.77,18,1
231.36,22,1
421.95,22,1
738.7,10,1
583.2,12,1
493.03,15,1
3185.5,6,1
141.33,6,1
5270.42,3,1
291.71,7,1
194.65,14,1
394.8,23,1
294.78,23,1
336.51,16,1
222.48,27,1
1350.67,18,1
291.85,20,1
613.63,17,1
322.34,23,1
289.39,20,1
5335.2,15,1
422.44,23,1
1707.85,23,1
4584.02,9,1
3760.17,3,1
453.35,22,1
260.23,21,1
602.51,2,1
351.43,24,1
338.08,17,1
583.53,24,1
1013.0,5,1
552.83,22,1
2370.53,33,1
4090.33,2,1
4141.8,5,1
680.93,18,1
986.27,22,1
2912.0,1,1
356.92,19,1
607.4,11,1
505.09,13,1
1764.19,24,1
273.52,5,1
4395.95,5,1
3358.67,5,1
268.19,20,1
206.15,20,1
1172.5,3,1
1012.22,12,1
380.93,2,1
372.78,18,1
1234.0,4,1
175.44,13,1
622.56,9,1
3836.5,1,1
415.07,21,1
524.56,14,1
317.52,21,1
811.07,18,1
559.07,17,1
671.49,22,1
810.85,7,1
173.26,10,1
224.19,27,1
388.79,7,1
798.21,16,1
288.57,7,1
581.8,24,1
427.04,12,1
2641.17,5,1
192.95,20,1
309.41,23,1
261.79,7,1
355.66,17,1
648.92,7,1
620.03,23,1
1511.2,11,1
247.89,19,1
343.45,11,1
854.75,9,1
301.24,27,1
1039.1,14,1
140.67,16,1
186.64,18,1
5232.5,1,1
723.31,11,1
264.57,26,1
325.2,19,1
277.26,13,1
540.84,7,1
1852.17,27,1
1112.08,16,1
284.44,15,1
255.73,10,1
4025.45,3,1
347.05,17,1
503.07,20,1
2896.51,19,1
261.33,17,1
412.59,15,1
210.4,6,1
319.65,20,1
394.98,12,1
240.43,11,1
376.16,15,1
270.0,9,1
1060.15,15,1
231.6,13,1
2993.0,5,1
1778.83,11,1
627.13,12,1
351.98,10,1
298.95,19,1
248.13,21,1
3284.0,5,1
628.67,15,1
937.49,16,1
1964.04,19,1
413.35,19,1
2561.0,11,1
293.73,8,1
2795.17,9,1
427.32,20,1
298.11,15,1
485.12,20,1
1011.7,10,1
137.25,19,1
2162.67,1,1
262.37,12,1
1809.38,3,1
1637.17,3,1
3011.33,2,1
508.21,8,1
426.65,21,1
407.73,22,1
819.22,20,1
522.42,8,1
922.62,11,1
568.5,8,1
520.14,4,1
215.19,15,1
403.99,15,1
321.83,8,1
161.08,1,1
503.39,7,1
678.51,19,1
2688.67,6,1
76.61,15,1
520.8,22,1
266.02,21,1
786.43,5,1
324.84,15,1
439.28,15,1
2580.5,5,1
385.09,4,1
2332.4,9,1
403.24,22,1
1197.73,23,1
585.4,13,1
447.75,6,1
466.05,22,1
500.84,12,1
1637.0,1,1
4577.73,5,1
1094.5,1,1
477.62,17,1
209.96,19,1
2045.33,1,1
287.11,17,1
2521.33,9,1
3004.3,1,1
971.23,14,1
571.37,10,1
485.78,15,1
283.38,23,1
2098.0,11,1
765.05,18,1
526.18,22,1
423.45,25,1
155.72,22,1
924.0,7,1
412.61,4,1
5049.63,2,1
2627.04,1,1
520.12,2,1
694.27,8,1
1035.46,4,1
5121.35,7,1
284.86,15,1
1604.5,8,1
562.15,13,1
5066.53,2,1
3387.5,12,1
2052.98,5,1
373.81,21,1
2236.87,3,1
1107.95,18,1
334.25,4,1
2032.33,4,1
815.1,23,1
981.25,6,1
253.69,15,1
521.41,15,1
4124.5,4,1
251.76,8,1
1087.83,5,1
1113.67,1,1
4244.93,6,1
2615.38,1,1
272.58,11,1
447.97,19,1
566.76,12,1
316.89,13,1
438.53,2,1
367.57,9,1
656.84,5,1
2746.0,4,1
322.53,21,1
402.53,14,1
388.13,3,1
1134.27,20,1
349.2,7,1
3052.4,19,1
1736.47,10,1
424.11,9,1
183.79,18,1
917.54,13,1
334.56,20,1
3640.13,1,1
272.61,14,1
381.87,17,1
2666.67,3,1
331.97,20,1
762.71,5,1
689.54,3,1
3820.05,10,1
1831.05,7,1
499.73,15,1
819.77,4,1
376.6,10,1
281.87,19,1
481.17,15,1
183.35,20,1
794.43,19,1
1814.0,8,1
2502.08,10,1
3701.17,7,1
487.81,23,1
3280.85,3,1
386.93,15,1
141.49,18,1
420.67,14,1
2772.17,1,1
480.82,22,1
439.92,11,1
313.2,18,1
1542.53,10,1
211.69,15,1
326.46,1,1
277.26,16,1
898.03,18,1
843.73,4,1
3179.5,5,1
5161.43,10,1
349.03,20,1
5222.32,10,1
2196.0,1,1
1366.2,9,1
239.0,12,1
261.27,23,1
432.25,12,1
166.1,18,1
127.12,19,1
315.52,24,1
2743.5,9,1
531.21,4,1
641.83,17,1
417.04,8,1
319.2,7,1
1033.36,8,1
518.93,6,1
1069.87,16,1
3405.78,8,1
539.94,21,1
324.78,14,1
258.89,16,1
181.49,12,1
674.03,4,1
185.14,14,1
494.03,11,1
424.24,3,1
342.18,18,1
649.23,38,1
475.37,16,1
1054.3,13,1
175.55,24,1
330.23,4,1
459.75,4,1
349.03,22,1
4677.62,1,1
319.87,15,1
3344.17,3,1
1557.07,19,1
593.73,17,1
107.57,14,1
251.57,18,1
102.92,5,1
473.14,19,1
258.32,9,1
472.53,18,1
259.11,13,1
403.83,20,1
464.04,24,1
4989.62,6,1
742.02,24,1
509.43,15,1
4329.0,7,1
459.03,15,1
213.43,3,1
283.76,11,1
306.59,23,1
243.9,15,1
305.07,22,1
917.5,24,1
403.94,9,1
885.55,20,1
2018.25,4,1
463.17,22,1
3253.47,7,1
651.93,13,1
756.7,15,1
434.11,25,1
549.15,21,1
2565.5,1,1
441.05,14,1
631.58,6,1
244.38,22,1
420.27,11,1
279.76,14,1
220.64,13,1
329.47,5,1
4016.78,3,1
475.55,18,1
486.47,6,1
1676.03,17,1
468.27,7,1
3883.0,16,1
3861.5,8,1
117.98,18,1
459.41,15,1
482.0,15,1
2213.92,16,1
328.38,15,1
332.51,21,1
659.13,7,1
177.07,18,1
734.44,7,1
688.54,7,1
491.1,18,1
3020.5,1,1
2381.17,3,1
372.46,23,1
4335.17,5,1
664.4,11,1
750.07,13,1
1717.56,1,1
187.25,8,1
216.74,21,1
634.2,24,1
76.44,8,1
2355.17,1,1
524.5,7,1
572.33,17,1
478.86,9,1
489.33,33,1
271.42,10,1
1369.33,2,1
2834.65,9,1
1039.83,8,1
688.3,8,1
2316.33,5,1
2729.67,13,1
298.68,13,1
474.78,13,1
4272.45,3,1
996.17,2,1
2133.04,9,1
341.0,5,1
626.08,10,1
378.09,20,1
81.51,14,1
118.27,12,1
326.5,12,1
360.81,8,1
300.88,26,1
1722.47,12,1
6460.67,4,1
466.21,19,1
604.61,11,1
545.92,5,1
387.01,15,1
511.81,7,1
3008.17,4,1
3508.92,1,1
225.3,19,1
188.31,11,1
248.9,19,1
4874.35,5,1
2986.67,13,1
371.63,10,1
557.84,8,1
464.43,8,1
345.27,8,1
452.15,19,1
427.07,12,1
3833.67,14,1
552.0,11,1
252.61,14,1
3530.67,9,1
397.23,13,1
650.76,23,1
310.59,23,1
2852.67,4,1
1482.25,10,1
113.54,22,1
814.75,8,1
1613.17,12,1
447.47,11,1
1566.48,1,1
192.32,16,1
294.1,11,1
223.76,8,1
1960.83,2,1
2316.0,6,1
1404.0,13,1
911.31,26,1
189.99,18,1
3809.17,9,1
631.55,5,1
624.22,7,1
589.6,20,1
2019.47,1,1
371.12,16,1
230.47,17,1
431.23,5,1
3170.83,9,1
459.26,8,1
219.07,18,1
338.91,19,1
1888.68,1,1
495.49,11,1
333.34,10,1
2444.5,3,1
345.15,11,1
390.19,11,1
443.46,11,1
262.97,9,1
272.71,11,1
612.03,9,1
711.46,11,1
174.94,17,1
840.43,5,1
609.03,25,1
737.92,13,1
850.96,2,1
236.33,8,1
300.59,23,1
5196.75,5,1
241.9,18,1
1873.33,11,1
548.49,1,1
347.98,12,1
349.33,10,1
216.99,24,1
2797.17,7,1
480.75,7,1
437.44,15,1
4704.92,7,1
723.37,25,1
1057.47,17,1
498.28,9,1
1641.83,11,1
3423.67,12,1
446.27,6,1
374.43,12,1
454.4,8,1
409.39,9,1
262.33,11,1
3082.73,3,1
209.6,13,1
1168.53,6,1
296.24,11,1
276.95,19,1
740.43,20,1
253.73,12,1
574.01,13,1
3597.17,8,1
313.5,20,1
227.71,20,1
324.2,12,1
214.39,17,1
3269.24,11,1
187.84,15,1
431.7,20,1
217.62,9,1
2883.0,1,1
1287.6,10,1
659.1,16,1
648.23,7,1
3892.85,1,1
673.7,3,1
543.54,15,1
801.71,19,1
516.48,4,1
290.42,22,1
453.89,7,1
199.13,20,1
555.19,16,1
765.18,3,1
126.47,21,1
460.44,21,1
321.32,27,1
388.69,10,1
495.24,4,1
3362.0,8,1
4732.0,10,1
476.4,24,1
1460.67,2,1
166.35,9,1
269.1,20,1
402.76,11,1
240.5,12,1
298.48,15,1
176.18,13,1
382.55,10,1
432.96,1,1
2793.17,4,1
201.37,9,1
561.0,24,1
263.45,9,1
124.48,20,1
636.7,24,1
3742.83,1,1
622.1,20,1
524.13,4,1
359.68,16,1
1258.0,22,1
515.02,20,1
329.11,16,1
498.83,18,1
8955.7,17,1
243.73,8,1
3070.83,4,1
247.68,8,1
4052.17,5,1
3002.31,3,1
251.39,22,1
3160.17,5,1
1544.33,6,1
505.07,7,1
250.19,6,1
546.75,15,1
400.28,10,1
1499.77,16,1
334.43,17,1
3696.55,7,1
335.37,19,1
408.83,17,1
639.87,6,1
535.67,2,1
234.45,22,1
639.5,12,1
601.87,15,1
921.4,24,1
313.05,15,1
205.73,13,1
312.15,7,1
2692.5,1,1
213.94,9,1
451.97,13,1
4585.75,5,1
402.04,19,1
553.28,1,1
3861.22,1,1
329.64,25,1
315.33,24,1
864.34,7,1
663.33,9,1
934.73,14,1
605.7,24,1
181.62,36,1
2228.83,1,1
313.77,13,1
557.86,10,1
301.45,21,1
692.73,10,1
357.7,16,1
392.27,19,1
164.7,16,1
3616.83,7,1
3407.08,1,1
2540.5,10,1
141.37,18,1
559.44,12,1
438.93,11,1
367.9,8,1
501.81,5,1
1032.62,8,1
451.01,15,1
4098.67,2,1
257.73,19,1
639.62,26,1
2577.8,1,1
681.63,18,1
4636.17,4,1
384.09,15,1
273.03,16,1
747.46,9,1
4286.32,4,1
392.72,9,1
459.06,20,1
332.08,7,1
171.5,7,1
615.42,16,1
3378.5,4,1
2042.02,1,1
192.64,19,1
334.85,16,1
1869.83,5,1
703.83,18,1
231.28,14,1
3616.83,6,1
553.5,3,1
148.7,20,1
2661.83,2,1
4256.2,7,1
334.21,15,1
454.48,15,1
406.35,11,1
156.69,1,1
356.99,17,1
598.8,8,1
801.67,22,1
638.25,23,1
312.17,20,1
1335.48,1,1
94.02,11,1
244.33,8,1
253.53,17,1
452.67,13,1
556.43,14,1
1322.0,20,1
488.39,15,1
4795.92,7,1
434.4,20,1
449.27,21,1
821.5,14,1
551.03,11,1
299.73,12,1
2961.83,1,1
3664.0,4,1
861.47,23,1
338.71,18,1
2524.38,3,1
600.91,18,1
2025.05,11,1
3793.62,4,1
310.84,5,1
309.92,24,1
473.22,25,1
215.37,10,1
802.39,9,1
529.3,24,1
590.67,12,1
529.22,16,1
351.17,4,1
832.83,1,1
1787.5,19,1
3103.0,9,1
527.37,5,1
389.31,23,1
2802.37,21,1
496.35,1,1
1075.53,17,1
373.14,12,1
705.17,10,1
3093.0,1,1
1190.63,24,1
925.95,6,1
887.6,8,1
2219.5,4,1
200.15,12,1
329.1,2,1
962.97,11,1
3253.67,1,1
1964.8,19,1
769.13,8,1
2346.83,11,1
543.97,19,1
6481.5,1,1
743.87,7,1
1177.08,18,1
405.29,21,1
219.48,12,1
6465.33,6,1
765.2,25,1
1622.67,8,1
349.35,19,1
502.67,16,1
309.65,20,1
677.63,12,1
3797.52,2,1
350.06,21,1
336.24,23,1
374.05,11,1
376.06,18,1
793.45,22,1
1004.73,2,1
299.3,17,1
3493.97,1,1
309.1,6,1
381.73,17,1
125.27,20,1
3268.0,1,1
540.43,6,1
452.72,18,1
229.29,14,1
3226.17,6,1
1952.83,4,1
275.36,6,1
1828.71,2,1
4389.45,6,1
2023.17,5,1
209.01,10,1
388.55,11,1
721.17,13,1
936.69,22,1
691.43,18,1
208.97,9,1
2888.0,1,1
395.75,9,1
2925.22,1,1
474.27,24,1
4468.88,6,1
441.17,7,1
366.15,17,1
555.23,14,1
240.4,20,1
572.1,4,1
168.46,12,1
433.44,20,1
1022.57,7,1
3200.6,8,1
3046.77,10,1
4091.83,1,1
769.25,8,1
198.64,19,1
406.44,20,1
375.84,25,1
869.14,23,1
962.82,17,1
923.67,16,1
317.75,15,1
514.9,6,1
659.67,15,1
1956.28,5,1
5569.72,2,1
190.05,6,1
3100.17,3,1
609.73,19,1
108.81,13,1
454.76,19,1
200.48,7,1
3116.5,8,1
573.84,16,1
254.8,20,1
323.24,25,1
230.31,11,1
761.49,22,1
406.43,23,1
343.55,17,1
4989.18,3,1
974.68,4,1
400.69,15,1
1013.67,5,1
295.26,15,1
2272.83,1,1
4274.18,3,1
545.39,7,1
468.33,18,1
789.3,20,1
1213.33,1,1
635.83,17,1
309.22,10,1
375.92,24,1
2992.6,1,1
177.45,22,1
537.84,9,1
2893.33,6,1
2030.08,7,1
497.41,13,1
221.6,8,1
311.05,20,1
443.84,12,1
2573.67,8,1
363.2,8,1
257.12,25,1
1372.5,3,1
284.91,31,1
3116.97,1,1
216.15,21,1
817.4,13,1
308.91,20,1
282.97,19,1
1086.73,17,1
457.57,22,1
693.67,12,1
718.87,1,1
2063.2,13,1
583.02,24,1
585.23,9,1
795.29,3,1
3157.17,1,1
390.47,6,1
4293.25,1,1
160.7,20,1
1601.43,19,1
479.81,7,1
2978.17,5,1
858.67,26,1
519.45,21,1
263.17,21,1
601.81,10,1
786.63,3,1
903.93,21,1
3640.43,8,1
567.14,13,1
270.27,11,1
412.49,8,1
805.57,9,1
992.37,13,1
338.47,19,1
237.68,18,1
3723.2,8,1
403.07,8,1
3490.5,1,1
2412.78,6,1
436.13,12,1
339.56,18,1
719.47,9,1
574.51,8,1
2251.9,10,1
426.72,19,1
3339.83,6,1
533.25,11,1
335.73,2,1
1857.79,24,1
768.3,14,1
2081.17,4,1
993.5,3,1
2537.33,4,1
2776.17,1,1
323.43,25,1
488.7,21,1
570.67,19,1
502.83,17,1
226.28,8,1
198.57,18,1
4239.2,23,1
419.29,9,1
600.01,17,1
1625.52,22,1
2719.68,15,1
482.11,21,1
598.85,10,1
2960.83,9,1
259.44,18,1
405.25,22,1
409.45,18,1
1046.19,19,1
369.82,8,1
1944.83,10,1
734.59,21,1
2839.6,13,1
563.67,12,1
337.31,2,1
240.38,17,1
306.68,9,1
369.79,16,1
278.46,16,1
3687.23,4,1
224.38,20,1
583.06,16,1
563.57,11,1
3885.7,1,1
3517.17,11,1
2070.67,3,1
332.18,10,1
1753.92,7,1
429.87,5,1
297.83,12,1
197.18,2,1
1740.7,20,1
3090.33,3,1
2333.0,6,1
342.55,15,1
156.21,18,1
3487.03,1,1
443.86,7,1
174.29,18,1
82.88,19,1
3861.67,5,1
812.24,20,1
2100.53,11,1
446.77,15,1
626.3,11,1
606.15,26,1
202.84,10,1
296.6,15,1
400.61,11,1
516.48,5,1
240.04,17,1
3259.75,1,1
519.93,17,1
267.51,11,1
606.59,15,1
1135.2,16,1
1123.93,19,1
2951.5,1,1
776.04,19,1
523.09,20,1
237.16,4,1
593.89,15,1
4593.55,3,1
531.09,24,1
260.58,3,1
2533.7,6,1
375.94,12,1
244.75,4,1
586.39,12,1
218.36,13,1
350.83,12,1
539.26,12,1
2832.33,8,1
3239.17,4,1
2201.67,1,1
359.53,6,1
555.13,11,1
1446.9,2,1
210.25,10,1
403.97,22,1
507.71,24,1
398.42,4,1
409.81,14,1
268.37,9,1
587.49,16,1
5372.9,1,1
2791.0,1,1
292.15,17,1
299.29,17,1
207.48,16,1
227.25,20,1
2368.67,9,1
1875.9,4,1
2281.33,16,1
254.27,6,1
473.79,19,1
614.47,25,1
964.54,9,1
239.97,22,1
365.51,15,1
4243.83,4,1
709.85,15,1
421.28,21,1
263.52,21,1
198.5,14,1
92.99,14,1
365.64,9,1
547.91,18,1
201.77,18,1
797.65,24,1
212.8,10,1
390.65,17,1
240.27,15,1
547.16,12,1
200.09,22,1
231.84,15,1
912.29,4,1
214.25,16,1
2704.67,1,1
483.55,14,1
507.31,23,1
554.93,12,1
454.43,19,1
785.73,20,1
2641.83,1,1
1486.17,4,1
361.52,10,1
2067.17,29,1
395.75,16,1
4341.0,3,1
2216.17,8,1
237.64,23,1
372.09,6,1
270.59,2,1
183.03,23,1
398.82,6,1
728.67,1,1
616.13,8,1
229.03,1,1
489.69,15,1
611.69,22,1
634.13,15,1
275.91,21,1
2280.2,2,1
552.63,14,1
415.36,2,1
319.63,17,1
257.63,14,1
716.21,18,1
212.87,19,1
279.72,20,1
295.97,1,1
2988.83,10,1
2173.17,6,1
560.63,20,1
253.46,10,1
2664.5,8,1
968.83,7,1
587.53,19,1
3296.67,4,1
303.46,17,1
565.29,11,1
2456.5,9,1
211.85,20,1
341.3,9,1
2753.83,1,1
635.0,8,1
1099.17,23,1
184.84,11,1
481.89,21,1
2833.0,3,1
1428.33,25,1
982.76,20,1
1051.44,19,1
240.17,21,1
602.05,17,1
528.33,16,1
666.54,15,1
1336.53,9,1
3384.33,5,1
222.03,19,1
2931.17,5,1
569.33,3,1
467.68,16,1
2108.13,9,1
2016.5,12,1
346.43,24,1
4549.53,1,1
258.4,6,1
536.27,4,1
2549.5,1,1
2676.13,9,1
1618.67,13,1
4750.33,4,1
528.82,8,1
291.75,16,1
4180.0,5,1
185.79,25,1
646.91,21,1
470.4,11,1
3133.0,1,1
583.09,9,1
358.19,20,1
1215.33,14,1
470.29,18,1
562.11,21,1
358.27,15,1
477.5,18,1
1486.0,8,1
327.95,8,1
605.83,9,1
527.55,19,1
2906.67,5,1
263.05,24,1
295.83,7,1
1599.87,16,1
186.13,19,1
3649.1,1,1
559.12,10,1
239.03,10,1
466.55,1,1
2438.5,1,1
167.12,11,1
616.62,25,1
369.07,19,1
1083.72,14,1
271.88,11,1
636.18,21,1
325.45,16,1
2041.67,1,1
297.98,33,1
637.04,13,1
276.48,18,1
3563.73,11,1
2519.5,3,1
240.9,9,1
860.0,19,1
896.5,24,1
2428.32,32,1
508.16,20,1
289.85,13,1
235.35,11,1
446.5,16,1
344.55,22,1
2943.33,1,1
405.73,23,1
335.48,1,1
856.2,10,1
1004.73,16,1
1977.52,2,1
296.21,8,1
318.75,6,1
5429.67,1,1
1137.67,1,1
265.29,15,1
141.17,19,1
456.42,19,1
1060.64,9,1
160.13,4,1
3505.23,11,1
3471.0,6,1
484.1,12,1
587.51,10,1
227.31,19,1
328.52,10,1
475.92,17,1
393.05,12,1
563.41,21,1
373.55,6,1
200.93,20,1
194.0,8,1
331.86,9,1
341.55,5,1
694.63,5,1
436.91,19,1
1504.97,18,1
372.25,6,1
355.81,17,1
3625.7,1,1
357.57,9,1
1396.81,10,1
465.91,4,1
911.49,24,1
306.15,22,1
345.33,10,1
367.57,21,1
358.91,18,1
327.01,5,1
1168.67,15,1
341.18,10,1
280.78,22,1
272.07,15,1
4228.47,1,1
271.77,15,1
3272.08,1,1
496.83,5,1
1922.83,4,1
323.49,6,1
773.43,13,1
3912.35,3,1
218.08,15,1
809.67,1,1
844.18,26,1
1299.67,4,1
487.45,16,1
982.43,2,1
5784.35,8,1
1792.33,1,1
424.62,23,1
289.67,9,1
1649.67,1,1
5445.27,5,1
201.9,15,1
738.66,15,1
2351.0,3,1
701.69,20,1
3591.25,1,1
151.31,17,1
274.53,17,1
537.27,5,1
484.17,7,1
345.52,7,1
432.64,16,1
2234.27,1,1
995.92,8,1
1856.0,12,1
212.65,1,1
532.93,16,1
3724.5,6,1
414.7,22,1
2289.17,4,1
206.11,22,1
2365.67,3,1
2091.17,5,1
278.27,23,1
672.87,6,1
162.64,14,1
1436.33,4,1
442.0,5,1
605.37,2,1
2113.83,5,1
724.87,6,1
533.43,11,1
658.63,19,1
481.34,3,1
1527.17,2,1
246.36,6,1
328.82,7,1
349.92,22,1
4927.0,8,1
417.78,18,1
3506.17,1,1
963.78,19,1
347.43,5,1
737.83,15,1
763.64,14,1
303.16,12,1
153.07,16,1
391.97,13,1
2171.0,1,1
1674.98,4,1
1838.85,4,1
327.4,18,1
3783.17,5,1
2098.85,9,1
556.35,19,1
453.67,11,1
725.13,12,1
1773.03,11,1
243.79,21,1
613.08,1,1
513.95,23,1
173.41,11,1
435.34,15,1
298.29,20,1
3914.21,3,1
474.62,22,1
505.22,4,1
560.08,9,1
522.75,11,1
580.47,15,1
2087.73,7,1
361.14,12,1
187.22,18,1
1508.63,12,1
519.88,9,1
796.47,1,1
1537.9,2,1
3689.5,8,1
2028.5,6,1
160.25,19,1
538.81,13,1
2214.67,8,1
3114.5,6,1
92.09,8,1
517.89,23,1
278.89,18,1
316.39,17,1
357.81,12,1
221.92,16,1
482.29,18,1
382.53,18,1
3540.33,5,1
3307.42,1,1
145.31,20,1
4006.82,6,1
2108.5,4,1
375.2,23,1
235.65,9,1
3493.83,6,1
637.98,8,1
857.45,16,1
2026.17,3,1
415.23,16,1
367.59,8,1
146.8,15,1
469.65,11,1
247.96,18,1
2284.13,16,1
3734.67,1,1
612.9,10,1
1375.4,12,1
515.94,5,1
243.71,23,1
249.14,15,1
1890.96,6,1
539.98,14,1
1269.58,20,1
555.77,7,1
250.05,15,1
663.97,11,1
617.83,17,1
384.46,16,1
334.7,11,1
2261.35,6,1
397.58,18,1
4736.33,3,1
764.63,19,1
311.75,18,1
292.81,15,1
392.23,4,1
281.49,10,1
310.99,6,1
406.84,8,1
351.12,13,1
240.1,13,1
205.73,24,1
527.63,13,1
225.63,4,1
206.92,17,1
536.14,14,1
3305.0,4,1
149.65,9,1
428.04,24,1
375.95,16,1
869.42,15,1
296.02,20,1
232.93,14,1
781.91,12,1
379.6,9,1
2186.0,6,1
547.2,24,1
434.0,9,1
228.73,18,1
731.1,5,1
500.97,11,1
3656.25,6,1
680.05,6,1
355.05,25,1
3996.42,1,1
2802.33,7,1
290.9,18,1
406.84,19,1
274.27,15,1
256.01,10,1
142.36,26,1
314.27,8,1
196.88,22,1
170.93,18,1
3340.13,1,1
353.24,20,1
197.76,17,1
454.72,13,1
180.48,6,1
2271.33,21,1
3688.32,2,1
369.81,8,1
476.96,24,1
496.36,9,1
802.97,17,1
317.45,17,1
290.62,25,1
290.59,2,1
334.88,10,1
611.52,12,1
592.4,14,1
215.97,21,1
581.71,12,1
291.35,7,1
310.81,27,1
277.75,20,1
884.26,5,1
480.77,21,1
403.94,19,1
647.96,21,1
4316.43,1,1
3459.5,2,1
199.15,7,1
2403.92,7,1
579.3,17,1
357.5,19,1
1599.33,11,1
514.53,13,1
385.01,10,1
196.15,13,1
309.97,10,1
2204.67,3,1
745.68,3,1
337.55,11,1
588.0,12,1
1349.72,7,1
724.13,15,1
2747.5,9,1
3633.72,1,1
388.27,13,1
2172.67,3,1
273.9,12,1
385.77,11,1
483.85,9,1
641.85,22,1
495.17,19,1
520.81,20,1
222.73,7,1
217.66,17,1
2297.33,2,1
3203.85,1,1
231.23,15,1
2956.0,9,1
997.97,15,1
424.72,7,1
1785.93,6,1
427.02,18,1
401.2,21,1
480.04,9,1
2418.43,7,1
285.03,13,1
448.08,13,1
2932.33,1,1
3173.73,3,1
544.86,19,1
4271.15,4,1
3252.82,7,1
180.69,23,1
766.72,23,1
2167.17,1,1
4521.18,6,1
373.4,17,1
441.96,21,1
218.42,7,1
2052.67,3,1
863.23,20,1
527.55,13,1
297.27,17,1
3190.67,8,1
355.3,4,1
182.62,19,1
2716.33,12,1
1252.88,9,1
304.84,18,1
351.25,21,1
2032.67,9,1
469.07,17,1
605.21,10,1
604.57,3,1
2972.0,7,1
287.56,17,1
279.96,20,1
1156.11,25,1
584.61,11,1
1038.96,42,1
268.71,10,1
239.11,4,1
1928.92,7,1
218.51,19,1
419.1,20,1
575.66,16,1
600.75,22,1
426.69,15,1
446.97,15,1
435.73,19,1
3303.3,5,1
2435.83,12,1
508.17,8,1
1990.73,8,1
346.21,20,1
233.77,11,1
339.09,16,1
383.17,15,1
160.08,12,1
769.84,31,1
827.37,14,1
148.39,14,1
215.77,19,1
2946.17,1,1
3483.78,1,1
4100.2,12,1
2261.13,8,1
6505.42,6,1
4680.22,5,1
3345.33,6,1
583.57,10,1
1568.37,10,1
400.57,17,1
1187.67,5,1
1310.05,9,1
526.19,15,1
477.52,9,1
132.84,6,1
238.69,15,1
239.64,10,1
1919.83,6,1
442.03,6,1
2109.03,5,1
613.37,6,1
518.17,16,1
3871.4,26,1
145.51,20,1
1528.37,14,1
185.1,22,1
759.98,19,1
2420.0,10,1
355.3,3,1
4847.92,2,1
425.68,11,1
200.99,17,1
529.36,17,1
143.65,19,1
295.64,15,1
1774.67,2,1
569.13,21,1
1553.47,1,1
1437.2,3,1
656.28,8,1
554.85,21,1
1765.0,2,1
888.02,15,1
3255.67,1,1
610.4,5,1
922.2,8,1
553.77,52,1
3768.83,8,1
845.82,20,1
220.9,4,1
995.13,15,1
231.38,9,1
509.97,18,1
2892.8,24,1
428.23,12,1
660.32,17,1
322.32,19,1
84.09,20,1
3053.67,6,1
271.63,4,1
1379.73,13,1
161.92,18,1
453.97,16,1
254.78,10,1
2386.17,2,1
1232.83,3,1
542.67,5,1
2191.8,2,1
3158.67,6,1
362.93,11,1
531.83,12,1
6585.17,15,1
1242.73,24,1
2244.83,9,1
471.83,24,1
387.79,19,1
281.66,20,1
3953.3,1,1
400.22,2,1
251.18,17,1
3478.8,3,1
2206.33,11,1
291.79,23,1
96.0,18,1
5126.33,7,1
239.88,5,1
170.12,17,1
200.19,3,1
216.42,8,1
207.98,17,1
365.44,14,1
376.14,33,1
281.57,2,1
176.15,19,1
1864.42,12,1
543.23,9,1
849.0,10,1
446.55,11,1
3180.45,12,1
611.45,24,1
1792.17,8,1
677.98,22,1
1371.28,5,1
337.24,19,1
286.92,25,1
5209.87,18,1
342.38,2,1
2971.0,3,1
2881.33,2,1
187.33,21,1
1217.33,2,1
577.73,13,1
135.35,14,1
4775.83,7,1
1442.5,9,1
632.94,16,1
230.12,8,1
423.77,10,1
3760.67,4,1
-62.36,13,-1
1944.13,23,1
278.82,9,1
533.62,11,1
227.65,6,1
502.47,22,1
3109.82,8,1
3042.17,10,1
395.84,25,1
413.6,16,1
202.07,7,1
574.77,13,1
2870.5,1,1
389.73,10,1
587.9,4,1
107.28,11,1
333.07,1,1
855.79,8,1
396.82,13,1
619.46,11,1
164.89,25,1
203.36,12,1
263.9,10,1
418.06,13,1
320.32,18,1
743.24,21,1
2018.0,34,1
910.47,11,1
294.31,21,1
160.81,16,1
487.57,14,1
340.0,21,1
299.81,14,1
600.01,17,1
240.15,19,1
244.94,21,1
467.16,17,1
213.19,11,1
349.7,26,1
591.69,10,1
3893.07,5,1
255.19,22,1
127.21,14,1
3089.17,1,1
728.31,19,1
526.09,19,1
1722.67,1,1
3731.22,1,1
890.76,3,1
341.55,17,1
333.81,17,1
625.25,13,1
3219.45,4,1
474.93,21,1
273.44,9,1
2040.8,7,1
856.92,11,1
3671.42,9,1
329.6,8,1
4607.83,3,1
403.72,18,1
1044.59,9,1
409.22,9,1
495.87,20,1
114.67,10,1
1140.45,19,1
2014.67,8,1
763.93,58,1
252.12,14,1
847.9,25,1
377.9,20,1
2915.38,1,1
306.51,22,1
217.03,14,1
